Node,Sector,time,Assets,Liabilities
iv,Non-banks,2017-Q4,11346.83,11681.52
nfc,Real economy,2017-Q4,23479.63,34312.88
mfi,Banks,2017-Q4,35486.92,34728.88
ofi,Non-banks,2017-Q4,20479.87,19708
icpf,Non-banks,2017-Q4,10093.73,9845.4
hh,Real economy,2017-Q4,23884.95,7256.92
govt,Real economy,2017-Q4,5290.47,12801.3
row,row,2017-Q4,5000,5000
