source,_nfc,_iv,_mfi,_ofi,_icpf,_govt,_hh,_row
iv,0,0,0,0,0,0,0,0
ofi,0.25,0,0,0.03,0,0,0.05,0.07
nfc,1.42,0,0,0.1,0,0,0.13,1.29
mfi,1.8,0,0,0.16,0,0.03,0.78,0.47
icpf,0.03,0,0,0.02,0,0,0,0.02
govt,0.91,0,0,0.24,0,0,0.01,0
hh,0.22,0,0,0.03,0,0,0,0
row,1.13,0,0,0.21,0,1.2,0,0
