source,_nfc,_iv,_mfi,_ofi,_icpf,_govt,_hh,_row
iv,10.28,8.68,16.22,6.38,0,49.38,0,111.47
ofi,120.74,0,13.85,1.52,0,1.32,11.47,18.05
nfc,349.02,30.39,24.16,36.13,0,10.08,0,140.89
mfi,544.04,1.39,160.94,246.74,17.99,421.35,731.13,256.63
icpf,7.11,10.96,27.67,16.76,0.17,136.76,1.88,124.17
govt,21.33,0.33,9.19,3.86,0,203.38,5.05,38.5
hh,71.77,196.34,84.1,0,0,4.65,0,96.65
row,502.8,2.82,252.72,203.9,1.7,538.27,0,0
