source,_nfc,_iv,_mfi,_ofi,_icpf,_govt,_hh,_row
iv,11.56,8.35,10.83,4.28,0,47.26,0,157.65
ofi,119.42,0,10.28,1.57,0,1.22,7.56,21.3
nfc,375.48,32.08,24.34,32.67,0.17,3.22,0,173.38
mfi,502.45,1.4,151.69,218.22,3.74,494.79,706.3,294.36
icpf,8.6,11.65,19.19,15.29,0.48,157.27,1.02,160.52
govt,20.27,0.15,8.48,2.59,0,215.44,5.05,35
hh,67.5,222.92,74.02,0,0,2.26,0,102.11
row,554.37,3.99,231.5,186.49,1.89,560.37,0,0
