source,_nfc,_iv,_mfi,_ofi,_icpf,_govt,_hh,_row
iv,7.42,6.5,24.95,5.85,0,54.12,0,50.56
ofi,111.31,0,0.32,1.24,0,1.51,6.48,14.12
nfc,323.97,25.05,27.6,34.37,0.15,31.18,0,124.84
mfi,601.06,4.86,186.41,259.53,16.23,431.53,765.25,220.45
icpf,8.17,8.56,42.53,17.1,0.16,110.96,2.5,118.69
govt,24.73,0.45,7.8,4.8,0,255.21,4.6,43.14
hh,74.7,148.26,108.23,0,0,9.99,0,79.99
row,450.33,1.26,238.15,218.51,1.96,440.93,0,0
