source,_nfc,_iv,_mfi,_ofi,_icpf,_govt,_hh,_row
iv,133.94,0,18.94,6.56,0.51,0,0,205.88
ofi,28.43,0,14.97,1.05,0,0,0,44.4
nfc,322.56,0,2.25,2.71,3.08,0,0,63.36
mfi,46.05,0,36.23,3.02,5.66,0,0,60.13
icpf,41.6,0,3.04,10.34,0.81,0,0,38.89
govt,101.27,0,1.1,0.65,0,0,0,4.63
hh,161.12,0,12.27,3.9,0.42,0,0,32.53
row,641.22,0,61.65,29.28,4.19,0,0,0
