source,_nfc,_iv,_mfi,_ofi,_icpf,_govt,_hh,_row
iv,0,0,0,0,0,0,0,0
ofi,0,0,0,0,0,0,0,0
nfc,0,0,0.06,0,0,0.01,0,0
mfi,0,0,0,0,0,0.28,0,1.39
icpf,0,0,0,0,0,0.01,0,0
govt,0,0,0,0,0,0.02,0,0
hh,0,0,0.02,0,0,0.02,0,0
row,-0.01,-0.02,0,0,0,0,0,0
