source,_nfc,_iv,_mfi,_ofi,_icpf,_govt,_hh,_row
iv,0,0,0,0,0,0,0,0
ofi,0,0,0,0,0,0,0,0.02
nfc,0.06,0,0,0.02,0,0,0,0.07
mfi,0,0,0,0,0,0,0,0
icpf,0,0,0,0,0,0,0,0.01
govt,0,0,0,0,0,0,0,0.37
hh,0,0,0,0,0,0,0,0
row,0,0,0,0,0,0,0,0
