source,_iv,_mfi,_hh,_row
iv,25.87,0.02,0,24.81
ofi,12.42,0.01,0,1.35
nfc,9.63,0.01,0,1.22
mfi,8.22,0,0,7.25
icpf,46.35,0.01,0,8.51
govt,8.71,0,0,0.34
hh,42.29,0.07,0,12.09
row,20.14,0.03,0,0
