source,_iv,_mfi,_hh,_row
iv,25.05,0,0,25.3
ofi,13.35,0,0,1.46
nfc,8.89,0.01,0,1.22
mfi,7.57,0,0,7.09
icpf,43.69,0,0,9.12
govt,8.73,0,0,0.35
hh,41.45,0.05,0,13.06
row,19.47,0.02,0,0
