source,_iv,_mfi,_hh,_row
iv,27.48,0,0,33.94
ofi,15.49,0,0,1.99
nfc,9.89,0.01,0,2.44
mfi,7.59,0,0,8.72
icpf,47.27,0,0,9.71
govt,9.45,0,0,0.39
hh,44.87,0.02,0,17.37
row,20.71,0.02,0,0
