source,_iv,_mfi,_hh,_row
iv,25.35,0.01,0,24.73
ofi,12.32,0.01,0,1.32
nfc,9.36,0.01,0,1.18
mfi,7.92,0,0,7.1
icpf,45.1,0.01,0,8.25
govt,8.54,0,0,0.33
hh,41.6,0.06,0,12.11
row,20.22,0.03,0,0
