source,_iv,_mfi,_hh,_row
iv,24.86,0,0,24.41
ofi,13.04,0,0,1.39
nfc,8.86,0.01,0,1.2
mfi,7.66,0,0,7.02
icpf,43.55,0,0,8.67
govt,8.55,0,0,0.34
hh,41.06,0.05,0,12.57
row,19.17,0.02,0,0
