source,_iv,_mfi,_hh,_row
iv,24.54,0,0,22.15
ofi,12.18,0,0,1.29
nfc,9.16,0.01,0,1.3
mfi,7.78,0,0,6.85
icpf,43.47,0,0,7.92
govt,8.42,0,0,0.33
hh,40.21,0.05,0,11.68
row,19.02,0.02,0,0
