source,_iv,_mfi,_hh,_row
iv,26.03,0,0,28.61
ofi,14.16,0,0,1.58
nfc,8.79,0.01,0,1.49
mfi,7.42,0,0,8.85
icpf,45.28,0,0,9.21
govt,8.99,0,0,0.34
hh,43.06,0.04,0,14.5
row,19.88,0.02,0,0
