source,_iv,_mfi,_hh,_row
iv,0.01,0,0,0.13
ofi,0.01,0,0,0.06
nfc,0.1,0,0,0.1
mfi,0,0,0,0.09
icpf,0.14,0,0,1.74
govt,0.04,0,0,0
hh,0.05,0,0,0.16
row,0.23,0,0,0
