source,_iv,_mfi,_hh,_row
iv,0.01,0,0,0.13
ofi,0.01,0,0,0.06
nfc,0.11,0,0,0.12
mfi,0,0,0,0.07
icpf,0.14,0,0,1.65
govt,0.03,0,0,0
hh,0.05,0,0,0.17
row,0.23,0,0,0
