source,_iv,_mfi,_hh,_row
iv,0.01,0,0,0.14
ofi,0.01,0,0,0.12
nfc,0.05,0,0,0.12
mfi,0,0,0,0.05
icpf,0.14,0,0,1.34
govt,0.03,0,0,0
hh,0.06,0,0,0.12
row,0.33,0,0,0
