source,_iv,_mfi,_hh,_row
iv,0.01,0,0,0.15
ofi,0.01,0,0,0.07
nfc,0.09,0,0,0.14
mfi,0,0,0,0.06
icpf,0.15,0,0,1.64
govt,0.03,0,0,0
hh,0.06,0,0,0.17
row,0.24,0,0,0
