source,_iv,_mfi,_hh,_row
iv,0.03,0,0,0.14
ofi,0.01,0,0,0.06
nfc,0.13,0,0,0.11
mfi,0,0,0,0.19
icpf,0.15,0,0,2.24
govt,0.05,0,0,0
hh,0.05,0,0,0.18
row,0.37,0,0,0
