source,_iv,_mfi,_hh,_row
iv,0.01,0,0,0.15
ofi,0.02,0,0,0.07
nfc,0.1,0,0,0.14
mfi,0,0,0,0.06
icpf,0.15,0,0,1.74
govt,0.03,0,0,0
hh,0.05,0,0,0.16
row,0.26,0,0,0
