source,_nfc,_iv,_mfi,_ofi,_icpf,_govt,_hh,_row
iv,2.11,0,0,0.46,0,0,0,0
ofi,18.45,0.02,0,11.28,0.34,0.25,10.47,21.3
nfc,24.25,0.01,0,7.68,0,1.52,7.28,2.73
mfi,55.99,1.31,0,4.26,0.01,9,110.56,6.49
icpf,0,0,0,0,0,0,0.1,0.04
govt,1.08,0.03,0,0.41,0,28.37,0.06,2.95
hh,15.63,0,0,0,0,0,0,0.01
row,25.4,0.03,17.76,13.27,0.04,64.12,0,0
