source,_nfc,_iv,_mfi,_ofi,_icpf,_govt,_hh,_row
iv,2.16,0,0,0,0,0,0,0
ofi,20.66,0,0,2.1,0.34,0.19,9.88,34.1
nfc,28.35,0,0,8.68,0,2.1,6.87,3.12
mfi,65.23,1.62,0,5.05,0.01,8.35,119.74,5.29
icpf,0,0,0,0,0,0,0.11,0.02
govt,1.16,0,0,0.48,0,23.81,0.07,3.09
hh,17.77,0,0,0,0,0,0,0.01
row,22.25,0.01,25.69,5.45,0.04,87.45,0,0
