source,_nfc,_iv,_mfi,_ofi,_icpf,_govt,_hh,_row
iv,1.6,0,0,0.93,0,0,0,0
ofi,21.36,0,0,8.53,0.34,0.19,10.17,27.2
nfc,29.59,0,0,9.09,0,1.9,7.54,2.49
mfi,61.97,1.3,0,4.64,0.01,7.44,114.31,5.84
icpf,0,0,0,0,0,0,0.09,0.03
govt,1.08,0.05,0,0.44,0,27.89,0.07,3.06
hh,16.95,0,0,0,0,0,0,0.02
row,20.95,0.06,22.6,12.35,0.03,80.74,0,0
