Node,Sector,time,Assets,Liabilities
iv,Non-banks,2014-Q2,2.32,4.89
nfc,Real economy,2014-Q2,68.07,119.21
mfi,Banks,2014-Q2,79.53,77.65
ofi,Non-banks,2014-Q2,7.43,3.13
icpf,Non-banks,2014-Q2,13,13.91
hh,Real economy,2014-Q2,54.85,26.01
govt,Real economy,2014-Q2,39.21,64.63
row,row,2014-Q2,5000,5000
