source,_nfc,_iv,_mfi,_ofi,_icpf,_govt,_hh,_row
iv,0.02,0,0,0,0,0,0,0.19
ofi,0,0,0,0,0,0,0,0
nfc,1.09,0,0,0,0,0,0,0.01
mfi,0.03,0,0,0,0,0,0,0.08
icpf,0,0,0,0,0,0,0,0.11
govt,0,0,0,0,0,0,0,0
hh,0.01,0,0,0,0,0,0,0.06
row,1.77,0,0.23,0.1,0,0,0,0
