Node,Sector,time,Assets,Liabilities
iv,Non-banks,2015-Q2,2.5,2.46
nfc,Real economy,2015-Q2,42.81,81.69
mfi,Banks,2015-Q2,50.57,46.46
ofi,Non-banks,2015-Q2,5.6,5.73
icpf,Non-banks,2015-Q2,9.55,9.5
hh,Real economy,2015-Q2,38.98,12.25
govt,Real economy,2015-Q2,36.06,45.38
row,row,2015-Q2,5000,5000
