source,_nfc,_iv,_mfi,_ofi,_icpf,_govt,_hh,_row
iv,0.01,0,0,0,0,0.02,0,0.18
ofi,0.01,0,0,0.01,0,0.01,0,0
nfc,0.06,0,0.02,0,0,0.05,0,0.01
mfi,0.14,0,0.39,0.03,0,5,0,5.41
icpf,0.15,0,0.26,0.02,0.02,1.56,0,2.8
govt,0.02,0,0.02,0.01,0,0.33,0,0.1
hh,0.02,0,0.02,0,0,0.19,0,0
row,0.49,0,0.76,0.01,0,19.55,0,0
