source,_nfc,_iv,_mfi,_ofi,_icpf,_govt,_hh,_row
iv,0.02,0,0,0,0,0.03,0,0.2
ofi,0.01,0,0,0.01,0,0.01,0,0
nfc,0.07,0,0.01,0,0,0.04,0,0.01
mfi,0.16,0,0.36,0.04,0,5.91,0,5.95
icpf,0.22,0,0.25,0.03,0.02,1.69,0,2.99
govt,0.02,0,0.02,0.01,0,0.33,0,0.12
hh,0.03,0,0.01,0,0,0.16,0,0
row,0.48,0,0.99,0,0,21.58,0,0
