source,_iv,_mfi,_hh,_row
iv,26.77,1.44,0,94.28
ofi,2.97,0,0,22.63
nfc,2,0,0,9.04
mfi,0.49,0,0,2.96
icpf,734.85,3.17,0,94.43
govt,0.64,0,0,0
hh,33.35,0.01,0,42.99
row,9.73,1.91,0,0
