source,_iv,_mfi,_hh,_row
iv,24.5,0.78,0,49.74
ofi,3.09,0,0,24.33
nfc,1.2,0,0,0.39
mfi,0.79,0,0,1.77
icpf,572.17,3.05,0,90.19
govt,0.78,0,0,0
hh,23.47,0.01,0,34.81
row,13.35,0.44,0,0
