source,_iv,_mfi,_hh,_row
iv,26.62,4.21,0,81.92
ofi,2.73,0,0,21.57
nfc,1.56,0,0,6.81
mfi,0.48,0,0,5.73
icpf,694.87,3.2,0,90.11
govt,0.7,0,0,0
hh,31.09,0.01,0,41.28
row,10.65,1.66,0,0
