source,_iv,_mfi,_hh,_row
iv,27.14,3.68,0,81.68
ofi,2.81,0,0,19.64
nfc,1.61,0,0,6.85
mfi,0.55,0,0,5.21
icpf,716.52,3.13,0,92.29
govt,0.73,0,0,0
hh,31.51,0.01,0,41.94
row,10.72,1.66,0,0
