source,_iv,_mfi,_hh,_row
iv,27.05,0.76,0,46.66
ofi,1.61,0,0,23.97
nfc,1.32,0,0,0.84
mfi,0.7,0,0,1.48
icpf,551.29,2.75,0,87.72
govt,0.78,0,0,0
hh,21.83,0.01,0,33.71
row,11.23,0.35,0,0
