source,_iv,_mfi,_hh,_row
iv,37.62,1.25,0,102.35
ofi,3.49,0,0,19.61
nfc,1.29,0,0,6.68
mfi,0.55,0.02,0,3.17
icpf,750.4,3.41,0,93.62
govt,0.4,0,0,0
hh,37.7,0.01,0,44.55
row,13.78,1.81,0,0
