source,_iv,_mfi,_hh,_row
iv,26.4,5.33,0,74.2
ofi,3.49,0,0,19.59
nfc,1.62,0,0,7.14
mfi,0.78,0,0,6.93
icpf,701.18,3.68,0,109.18
govt,0.72,0,0,0
hh,29.42,0.01,0,45.82
row,14.33,0.47,0,0
