source,_iv,_mfi,_hh,_row
iv,0,0,0,0.03
ofi,0.03,0,0,0
nfc,0.01,0,0,0.01
mfi,0.04,0,0,0.05
icpf,0.06,0,0,1.03
govt,0.02,0,0,0
hh,0,0,0,0.21
row,0.14,0,0,0
