source,_iv,_mfi,_hh,_row
iv,0,0,0,0.02
ofi,0.01,0,0,0
nfc,0.02,0,0,0
mfi,0.04,0,0,0.02
icpf,0.03,0,0,1.03
govt,0.02,0,0,0
hh,0,0,0,0.19
row,0.1,0.01,0,0
