source,_iv,_mfi,_hh,_row
iv,0,0,0,0.02
ofi,0,0,0,0
nfc,0,0.01,0,0
mfi,0.01,0,0,0.05
icpf,0.02,0,0,0.8
govt,0,0,0,0
hh,0.09,0.04,0,0.17
row,0.09,0,0,0
