source,_iv,_mfi,_hh,_row
iv,0,0,0,0.02
ofi,0,0,0,0.01
nfc,0,0,0,0.02
mfi,0.04,0,0,0.01
icpf,0.07,0,0,1.99
govt,0.01,0,0,0
hh,0.06,0,0,0.22
row,0.16,0,0,0
