source,_nfc,_iv,_mfi,_ofi,_icpf,_govt,_hh,_row
iv,0,0,0,0.21,0,0,0,0
ofi,1.1,0,0,0,0,0,0,0.18
nfc,0,0,0,0.02,0,0,0,0.83
mfi,88.09,0,0,15.96,2.92,13.98,25.32,27.19
icpf,0.23,0,0,0,0.27,0,0,2.08
govt,0,0,0,0,0,0,0,0
hh,0,0,0,0,0,0,0,0
row,3.19,0,0,5.57,2.15,0,0,0
