source,_nfc,_iv,_mfi,_ofi,_icpf,_govt,_hh,_row
iv,0,0,0,0.03,0,0,0,0
ofi,1.13,0,0,0,0,0,0,0.47
nfc,0,0,0,0.01,0,0,0,0.81
mfi,91.62,0,0,15.86,2.64,9.48,26.87,31.36
icpf,0.28,0,0,0,0.48,0,0,1.66
govt,0,0,0,0,0,0,0,0
hh,0,0,0,0,0,0,0,0
row,2.4,0,0,3.94,1.42,0,0,0
