source,_nfc,_iv,_mfi,_ofi,_icpf,_govt,_hh,_row
iv,0.01,0,0,0,0,0,0,0
ofi,1.03,0,0,0.01,0,0.04,0.96,0.06
nfc,1.69,0,0,0.09,0,0.01,0.15,0.97
mfi,7.91,0,0,0.69,0,1.96,8.6,2.72
icpf,0.02,0,0,0.01,0,0,0.02,0.04
govt,1.17,0,0,0.04,0,0.19,0.13,1.41
hh,0.46,0,0,0.04,0,0,0,0
row,5.95,0,4.56,1.34,0.01,1.77,0,0
