Node,Sector,time,Assets,Liabilities
iv,Non-banks,2015-Q4,2.39,2.36
nfc,Real economy,2015-Q4,41.56,78.47
mfi,Banks,2015-Q4,50.66,47.01
ofi,Non-banks,2015-Q4,5.25,5.2
icpf,Non-banks,2015-Q4,9.49,9.44
hh,Real economy,2015-Q4,39.41,12.31
govt,Real economy,2015-Q4,37.23,47.93
row,row,2015-Q4,5000,5000
