source,_nfc,_iv,_mfi,_ofi,_icpf,_govt,_hh,_row
iv,0.01,0,0,0,0,0,0,0
ofi,0.99,0,0,0.01,0,0.03,1.01,0.02
nfc,1.57,0,0,0.09,0,0.01,0.15,1.1
mfi,8.13,0,0,0.99,0,1.49,8.92,2.57
icpf,0.02,0,0,0.01,0,0,0.02,0.04
govt,0.97,0,0,0.03,0,0.18,0.13,1.41
hh,0.48,0,0,0.04,0,0,0,0
row,5.71,0,4.35,1.15,0,1.74,0,0
