source,_nfc,_iv,_mfi,_ofi,_icpf,_govt,_hh,_row
iv,0,0,0,0,0,0,0,0
ofi,21.1,0,0,24.39,0,0.01,0.17,135.33
nfc,31.72,0,0,20.44,0.07,0.95,0,98.2
mfi,32.28,0,0,24.1,3.96,4.76,6.14,25.97
icpf,0.02,0,0,0,2.13,0.05,0.14,-1.05
govt,2.02,0,0,0,0,10.11,0,0
hh,0.02,0,0,1.16,0,0,1.27,0
row,86.81,0,47.56,76.1,0.8,0.91,0,0
