source,_nfc,_iv,_mfi,_ofi,_icpf,_govt,_hh,_row
iv,0.07,0,0.69,0.06,0,0.07,0,4.92
ofi,0.1,0,0.01,0.04,0,0,0,0.14
nfc,0.9,0,0.69,1.13,0,0,0,4.32
mfi,0.64,0,2.01,0.16,0,0.39,0,13.37
icpf,0.48,0,0.07,0.06,0,0,0,4.23
govt,0,0,0,0,0,0,0,0.14
hh,0.38,0,1.75,0.48,0,0,0,0.88
row,2.91,0,108.61,2.53,0.88,68.97,0,0
