source,_nfc,_iv,_mfi,_ofi,_icpf,_govt,_hh,_row
iv,0.06,0.03,0,33.17,0,0,0.2,0.52
ofi,22.24,4.6,0,7.87,28.65,0,6.11,471.15
nfc,33.9,0.01,0,8.15,0.03,0,0.52,84.37
mfi,119.14,0.81,0,76.92,1.27,36.44,18.5,200.97
icpf,0.48,0.06,0,24.76,2.2,0,0,24.88
govt,0.15,0,0,0.44,0,32.78,0,1.9
hh,0,0.02,0,0,0.32,0,0,0
row,110.1,2.74,0,506.38,11.46,0.28,0,0
