source,_nfc,_iv,_mfi,_ofi,_icpf,_govt,_hh,_row
iv,0.03,0.03,0,30.57,0,0,0.05,1.25
ofi,14.35,2.52,0,3.5,13.17,0.15,4.34,460.42
nfc,44.76,0,0,6.35,0.02,1.27,0.54,72.56
mfi,75.2,0.96,0,43.06,0.77,21.92,21.5,140.1
icpf,0.35,0.05,0,12.88,1.15,0.78,0,13.59
govt,0.58,0,0,1.35,0,30.13,0,0
hh,0,0.02,0,0,0.01,0,0,0
row,107.69,1.09,0,399.38,9.63,1.64,0,0
