source,_nfc,_iv,_mfi,_ofi,_icpf,_govt,_hh,_row
iv,0,6.57,0,0.16,0,0,0,0
ofi,0.31,0,0,1.98,0,0,0.09,25.27
nfc,300.98,0,0,0.46,0,0.01,0,345.62
mfi,149.47,11.24,0,50.25,63.19,9.62,31.62,83.42
icpf,4.5,0,0,0,9,0,4.5,-6.83
govt,0.08,0,0,0,0,7.23,0,0
hh,0,0.58,0,1.22,0,0,0,0
row,344.37,2.2,16.79,37.45,1.84,0,0,0
