Node,Sector,time,Assets,Liabilities
iv,Non-banks,2014-Q3,1202.7,1227.87
nfc,Real economy,2014-Q3,6157.74,8322.12
mfi,Banks,2014-Q3,8836.33,8749.11
ofi,Non-banks,2014-Q3,912.18,840.63
icpf,Non-banks,2014-Q3,2367.07,2156.36
hh,Real economy,2014-Q3,4598.74,1384.89
govt,Real economy,2014-Q3,1285.67,2854.43
row,row,2014-Q3,5000,5000
