Node,Sector,time,Assets,Liabilities
iv,Non-banks,2014-Q1,1125.71,1158.64
nfc,Real economy,2014-Q1,6040.27,8112.69
mfi,Banks,2014-Q1,8587.17,8541.83
ofi,Non-banks,2014-Q1,880.76,830.53
icpf,Non-banks,2014-Q1,2259.52,2105.57
hh,Real economy,2014-Q1,4518.67,1372.26
govt,Real economy,2014-Q1,1251.53,2714.59
row,row,2014-Q1,5000,5000
