source,_nfc,_iv,_mfi,_ofi,_icpf,_govt,_hh,_row
iv,0,4.46,0,1.41,0,0,0,0
ofi,0.16,0,0,1.45,0,0,0.01,22.63
nfc,262.15,0,0,1.6,0,0.01,0,301.58
mfi,150.32,12.65,0,58.89,50.22,8.67,35.02,70.53
icpf,4.35,0,0,0.25,8.71,0,4.35,-6.92
govt,0.4,0,0,0,0,4.61,0,0
hh,0,0.39,0,1.15,0,0,0,0
row,338.47,1.41,19.19,43.74,1.47,0,0,0
