source,_iv,_mfi,_hh,_row
iv,1563.13,139.83,0,242.41
ofi,361.15,23.32,0,14.85
nfc,375.59,82.91,0,7.28
mfi,265.87,59.27,0,14.37
icpf,2954.15,132.14,0,210.37
govt,203.94,19.51,0,39.57
hh,2126.18,39.47,0,37.01
row,2802.92,641.86,0,0
