source,_iv,_mfi,_hh,_row
iv,1090.42,84.1,0,133.29
ofi,203.06,8.42,0,58.43
nfc,316.35,101.03,0,7.61
mfi,239.96,49.51,0,17.45
icpf,2238.41,89.48,0,179.05
govt,154.15,19.54,0,32.76
hh,1626.03,59.13,0,36.8
row,2326.83,512.9,0,0
