source,_iv,_mfi,_hh,_row
iv,1354.11,127,0,195.44
ofi,297.01,22.53,0,41.59
nfc,342.46,81.01,0,6.22
mfi,264.44,53.24,0,15.32
icpf,2614.91,117.03,0,182.31
govt,179.04,18.54,0,34.95
hh,1920.48,51.96,0,32.6
row,2506.44,595.5,0,0
