source,_iv,_mfi,_hh,_row
iv,1317.89,95.74,0,153
ofi,289.22,16.38,0,22.96
nfc,346.34,101.12,0,8.17
mfi,258.38,50.09,0,17.56
icpf,2502.39,91.35,0,248.1
govt,163.69,18.83,0,34.43
hh,1897.81,57.6,0,45.53
row,2672.77,592.35,0,0
