source,_iv,_mfi,_hh,_row
iv,1171.95,89.09,0,140.01
ofi,244.66,18.51,0,69.31
nfc,309.14,98.84,0,7.52
mfi,238.63,46.37,0,13.85
icpf,2308.86,81.08,0,185.35
govt,153.18,17.97,0,33.63
hh,1673.85,56.59,0,37.7
row,2373.12,519.4,0,0
