source,_iv,_mfi,_hh,_row
iv,980.59,80.78,0,118.47
ofi,179.68,8.68,0,56.62
nfc,299.58,107.65,0,6.42
mfi,225.29,58.79,0,13.47
icpf,2067.14,87.24,0,164.25
govt,148.24,17.95,0,29.09
hh,1494.51,67.82,0,33.58
row,2094.18,458.43,0,0
