source,_iv,_mfi,_hh,_row
iv,1322.41,119.84,0,169.99
ofi,274.05,14.02,0,48.49
nfc,343.46,89.92,0,7.14
mfi,259.15,46.89,0,17.62
icpf,2470.79,86.26,0,201.26
govt,159.55,18.52,0,32.57
hh,1906.37,57.06,0,39.31
row,2626.62,546.12,0,0
