source,_iv,_mfi,_hh,_row
iv,936.08,74.9,0,106.58
ofi,169.74,8.23,0,58.24
nfc,291.72,108.5,0,6.54
mfi,222.73,60.5,0,13.63
icpf,1988.46,72.08,0,157.43
govt,147.37,16.4,0,28
hh,1431.5,80.5,0,29.92
row,2079.41,400.95,0,0
