source,_iv,_mfi,_hh,_row
iv,1607.27,138.34,0,245.51
ofi,381.97,25.73,0,9.39
nfc,388.27,94.38,0,7.01
mfi,270.01,64.15,0,13.32
icpf,3014.89,134.03,0,220.59
govt,209.29,18.91,0,41.39
hh,2175.18,37.23,0,40.12
row,2882.49,643.88,0,0
