source,_iv,_mfi,_hh,_row
iv,1257.31,136.83,0,171.01
ofi,259.71,13.02,0,50.93
nfc,339.86,95.41,0,6.74
mfi,253.74,50.61,0,15.91
icpf,2430.43,94.21,0,191.59
govt,153.03,18.21,0,33.4
hh,1863.94,57.3,0,36.02
row,2446.32,563.51,0,0
