source,_nfc,_iv,_mfi,_ofi,_icpf,_govt,_hh,_row
iv,0.03,2.08,0,6.87,0,0,0,24.81
ofi,80.19,0.04,0,0,0,0.24,42.63,455.77
nfc,27.64,0,0,45.4,0,0.02,1,182.96
mfi,31.09,0.04,0,4.23,0.14,1.23,84.64,39.72
icpf,0,0,0,0,0,0,0,0.92
govt,1.41,0,0,2.64,0,4.57,2.46,0
hh,0,0,0,0,0,0,0,0
row,405.82,8.44,0,124.4,3.18,52.19,0,0
